1,8.665
2,4.752
3,4.263
4,5.171
5,7.198
6,7.128
7,6.709
8,10.343
9,8.526
10,10.203
11,12.929
12,14.256
13,13.068
14,15.094
15,16.143
16,17.68
17,19.637
18,19.707
19,21.384
20,23.9
21,24.738
22,26.136
23,28.652
24,31.866
25,34.312
26,34.382
27,36.898
28,38.575
29,42.138
30,45.773
31,45.912
32,48.359
33,50.175
34,55.277
35,56.744
36,59.12
37,62.964
38,91.126
39,67.506
40,69.742
41,75.263
42,76.312
43,81.063
44,81.972
45,93.781
46,93.433
47,96.856
48,101.049
49,104.474
50,107.898
51,112.65
52,115.375
53,120.756
54,123.342
55,127.674
56,131.728
57,135.012
58,150.107
59,142.908
60,148.29
61,152.762
62,154.789
63,160.38
64,165.271
65,170.023
66,172.818
67,176.033
68,183.301
69,186.445
70,193.293
71,210.764
72,200.91
73,208.807
74,208.947
75,215.586
76,221.526
77,226.208
78,233.336
79,234.734
80,245.006
81,278.55
82,250.667
83,256.817
84,264.154
85,266.461
86,275.894
87,275.405
88,282.184
89,294.692
90,302.799
91,308.809
92,313.071
93,317.334
94,326.769
95,332.01
96,336.972
97,360.242
98,352.205
99,356.957
100,362.129
110,435.226
120,513.144
130,594.906
140,684.145
150,785.544
160,866.118
170,981.493
180,1193.864
190,1214.41
200,1372.833
210,1476.048
220,1634.75
230,1771.789
240,1932.029
250,2087.097
260,2521.833
270,2477.597
280,2694.302
290,2961.111
300,3210.031
310,3443.927
320,3706.962
330,3973.492
340,4257.493
350,4613.681
360,4858.478
370,5123.402
380,5455.83
390,5780.991
400,6087.214
410,6431.523
420,6769.962
430,7111.754
440,7476.888
450,8072.493
460,8213.654
470,8620.298
480,9004.579
490,9392.495
500,9812.625
510,10208.926
520,10644.85
530,11072.878
540,11507.823
550,12182.115
560,12439.91
570,12881.005
580,13397.085
590,13831.68
600,14358.382
610,14775.997
620,15560.912
630,15849.245
640,16348.202
650,16839.473
660,17438.502
670,18172.682
680,19121.331
690,19067.731
700,19610.995
710,20211.351
720,21028.272
730,21444.699
740,21984.468
750,22695.168
760,23200.136
770,24109.44
780,24471.779
790,25406.312
800,25980.952
810,27431.562
820,27251.686
830,27912.771
840,28935.354
850,29671.761
860,30089.789
870,30797.13
880,31330.328
890,32041.793
900,32965.279
910,35618.966
920,38405.846
930,37993.895
940,36142.1
950,36538.189
960,37431.976
970,38061.33
980,38941.559
990,39731.781
1000,40532.345
