1,7.617
2,10.552
3,8.595
4,11.948
5,12.717
6,14.394
7,14.814
8,17.05
9,17.119
10,18.028
11,24.807
12,26.273
13,26.204
14,28.37
15,29.627
16,41.088
17,41.367
18,40.947
19,25.715
20,26.483
21,30.047
22,27.671
23,27.182
24,26.763
25,28.58
26,36.755
27,28.23
28,30.605
29,31.934
30,33.47
31,32.632
32,43.952
33,33.89
34,43.463
35,43.044
36,45.908
37,44.301
38,47.166
39,48.774
40,50.311
41,50.66
42,53.385
43,52.896
44,56.46
45,57.928
46,55.901
47,56.949
48,58.765
49,61.77
50,56.739
51,61.91
52,61.072
53,69.527
54,70.086
55,69.527
56,70.506
57,70.994
58,73.929
59,77.422
60,78.121
61,80.916
62,80.008
63,80.217
64,84.201
65,83.082
66,89.442
67,89.371
68,95.381
69,96.149
70,95.381
71,95.451
72,97.687
73,106.91
74,102.508
75,107.749
76,107.749
77,110.684
78,112.43
79,108.238
80,116.833
81,114.667
82,118.51
83,117.602
84,122.563
85,133.254
86,114.806
87,128.083
88,112.78
89,121.585
90,114.527
91,118.021
92,129.411
93,105.583
94,104.605
95,168.122
96,136.538
97,112.081
98,108.239
99,116.134
100,120.886
