1,7.128
2,9.155
3,6.778
4,10.412
5,7.058
6,9.504
7,8.176
8,8.596
9,13.487
10,15.094
11,14.326
12,17.54
13,18.239
14,17.401
15,21.035
16,21.524
17,18.729
18,20.266
19,22.851
20,41.16
21,27.114
22,26.485
23,32.006
24,30.957
25,29.141
26,32.005
27,31.028
28,31.936
29,33.124
30,37.666
31,38.714
32,44.235
33,41.37
34,43.327
35,45.842
36,44.515
37,49.896
38,57.722
39,76.87
40,71.0
41,53.739
42,52.9
43,53.249
44,62.963
45,57.303
46,55.836
47,61.845
48,63.941
49,59.609
50,96.786
51,79.386
52,73.935
53,66.318
54,70.231
55,68.275
56,75.473
57,77.359
58,80.015
59,81.063
60,102.446
61,78.757
62,76.73
63,84.487
64,89.379
65,94.48
66,100.63
67,96.017
68,96.436
69,95.388
70,126.416
71,116.702
72,93.432
73,89.1
74,94.969
75,108.875
76,96.786
77,117.89
78,100.839
79,107.757
80,138.575
81,109.085
82,117.891
83,112.929
84,120.336
85,121.175
86,123.061
87,123.621
88,124.459
89,115.026
90,152.202
91,128.582
92,119.498
93,139.833
94,158.911
95,162.824
96,157.513
97,178.478
98,183.509
99,176.731
100,175.962
110,218.24
120,227.464
130,204.264
140,209.435
150,215.864
160,258.283
170,261.847
180,277.011
190,277.15
200,331.729
210,318.031
220,351.994
230,348.989
240,396.439
250,462.966
260,411.393
270,420.128
280,449.688
290,457.865
300,488.263
310,484.699
320,516.216
330,619.78
340,564.365
350,609.159
360,616.566
370,632.919
380,624.323
390,701.542
400,661.36
410,692.597
420,747.385
430,750.669
440,773.73
450,839.768
460,811.327
470,837.043
480,863.738
490,859.894
500,880.09
510,1032.711
520,1079.742
530,1059.546
540,947.386
550,939.979
560,1024.884
570,1069.609
580,1040.887
590,1056.121
600,1153.537
610,1128.169
620,1212.238
630,1203.083
640,1217.269
650,1241.797
660,1242.426
670,1264.998
680,1304.901
690,1482.4
700,1506.998
710,1435.788
720,1334.041
730,1435.58
740,1512.938
750,1321.182
760,1556.474
770,1462.204
780,1461.366
790,1530.478
800,1686.804
810,1553.889
820,1552.212
830,1815.317
840,1672.198
850,1742.01
860,1645.434
870,1662.624
880,1715.525
890,1784.428
900,1839.285
910,1798.265
920,1736.769
930,2010.496
940,1912.731
950,1893.584
960,1824.47
970,1931.459
980,2032.019
990,2013.85
1000,2094.563
