1,2.0
2,4.0
3,4.0
4,4.0
5,5.0
6,5.0
7,6.0
8,8.0
9,11.0
10,9.0
11,10.0
12,12.0
13,14.0
14,15.0
15,15.0
16,16.0
17,18.0
18,21.0
19,20.0
20,29.0
21,27.0
22,42.0
23,34.0
24,39.0
25,42.0
26,41.0
27,40.0
28,50.0
29,47.0
30,48.0
31,49.0
32,62.0
33,62.0
34,68.0
35,61.0
36,65.0
37,75.0
38,66.0
39,89.0
40,88.0
41,88.0
42,101.0
43,91.0
44,105.0
45,96.0
46,104.0
47,103.0
48,110.0
49,110.0
50,121.0
51,127.0
52,124.0
53,138.0
54,131.0
55,146.0
56,146.0
57,151.0
58,154.0
59,170.0
60,170.0
61,161.0
62,190.0
63,171.0
64,159.0
65,186.0
66,192.0
67,208.0
68,229.0
69,216.0
70,207.0
71,233.0
72,222.0
73,250.0
74,276.0
75,241.0
76,231.0
77,278.0
78,283.0
79,282.0
80,298.0
81,293.0
82,287.0
83,277.0
84,284.0
85,302.0
86,324.0
87,348.0
88,355.0
89,344.0
90,365.0
91,362.0
92,365.0
93,418.0
94,381.0
95,362.0
96,410.0
97,398.0
98,421.0
99,388.0
100,468.0
