1,8.455
2,13.486
3,19.705
4,17.399
5,33.89
6,38.991
7,25.574
8,56.25
9,58.417
10,15.163
11,35.497
12,30.535
13,38.292
14,48.494
15,66.242
16,92.726
17,38.642
18,33.401
19,27.461
20,55.342
21,57.368
22,66.033
23,64.915
24,52.617
25,56.32
26,48.844
27,51.498
28,72.042
29,60.233
30,82.594
31,58.276
32,81.405
33,76.794
34,77.632
35,80.008
36,118.021
37,80.218
38,74.418
39,165.187
40,146.74
41,128.852
42,86.087
43,102.089
44,156.243
45,98.874
46,110.055
47,173.293
48,191.67
49,117.881
50,136.329
51,134.861
52,127.384
53,154.077
54,106.282
55,168.053
56,163.091
57,166.655
58,197.61
59,163.79
60,344.56
61,172.315
62,233.946
63,338.41
64,218.643
65,259.24
66,376.284
67,456.851
68,218.363
69,214.8
70,155.335
71,291.663
72,426.734
73,278.037
74,344.978
75,317.867
76,320.243
77,399.482
78,325.832
79,369.994
80,200.684
81,354.622
82,439.731
83,337.363
84,263.084
85,281.601
86,387.952
87,530.501
88,556.914
89,530.291
90,678.778
91,419.118
92,282.859
93,392.355
94,453.707
95,537.488
96,1080.845
97,709.174
98,811.473
99,324.505
100,474.32
110,777.442
120,620.99
130,1177.274
140,1231.358
150,1114.945
160,1992.59
170,1417.718
180,882.397
190,755.711
200,1506.461
210,1564.808
220,2703.999
230,2067.637
240,2789.319
250,2109.703
260,3290.681
270,2169.726
280,2921.524
290,4161.338
300,2116.83
310,2562.221
320,5890.425
330,6441.538
340,3725.659
350,5491.082
360,7248.539
370,3455.728
380,6235.543
390,4391.86
400,6059.595
410,3078.955
420,10902.435
430,6932.489
440,7560.256
450,7835.219
460,5192.92
470,10210.451
480,15223.72
490,11465.917
500,12397.716
510,10935.067
520,8042.332
530,6961.837
540,15850.858
550,4908.874
560,12880.561
570,8666.676
580,12884.194
590,17096.192
600,9558.925
610,24960.759
620,17476.738
630,13866.234
640,11255.52
650,15604.405
660,9683.934
670,12164.05
680,30779.281
690,14551.72
700,22530.116
710,33354.569
720,13880.209
730,9798.461
740,20642.968
750,26506.77
760,41793.448
770,21883.202
780,29279.947
790,26392.942
800,15899.073
810,20443.891
820,42087.837
830,24231.461
840,19691.883
850,43433.582
860,22205.121
870,47637.964
880,62230.072
890,33927.623
900,33245.213
910,17597.973
920,28606.201
930,46406.536
940,45578.293
950,31751.748
960,36510.458
970,45376.91
980,77087.99
990,35913.366
1000,43035.987
