1,4.821
2,6.708
3,6.778
4,4.751
5,3.773
6,6.708
7,9.084
8,10.551
9,8.036
10,9.363
11,9.084
12,10.97
13,10.412
14,11.25
15,12.647
16,14.185
17,13.486
18,13.975
19,15.093
20,17.049
21,17.19
22,21.452
23,21.592
24,19.006
25,21.102
26,24.596
27,23.339
28,26.763
29,24.876
30,25.366
31,26.483
32,24.736
33,26.203
34,28.649
35,31.234
36,31.025
37,31.445
38,37.175
39,33.61
40,31.444
41,40.528
42,35.567
43,35.707
44,35.776
45,37.733
46,39.55
47,40.668
48,44.372
49,40.319
50,40.668
51,42.135
52,80.218
53,43.463
54,44.511
55,50.521
56,45.28
57,60.024
58,55.272
59,53.735
60,55.761
61,50.94
62,50.731
63,52.547
64,53.036
65,53.874
66,56.739
67,54.294
68,58.207
69,63.587
70,59.604
71,68.758
72,58.137
73,61.141
74,62.05
75,60.582
76,65.753
77,69.597
78,66.243
79,65.264
80,70.575
81,71.693
82,77.912
83,70.925
84,71.553
85,81.755
86,79.729
87,80.008
88,76.375
89,83.013
90,77.073
91,74.628
92,88.324
93,91.887
94,91.119
95,87.485
96,91.747
97,90.21
98,99.294
99,93.914
100,86.157
110,107.609
120,108.937
130,120.885
140,129.341
150,163.58
160,160.855
170,175.319
180,192.369
190,182.237
200,207.113
210,247.85
220,224.373
230,229.334
240,232.339
250,236.74
260,263.782
270,271.749
280,273.565
290,335.476
300,321.011
310,336.454
320,357.766
330,392.425
340,352.176
350,405.002
360,389.42
370,410.383
380,413.038
390,447.207
400,525.19
410,434.211
420,502.06
430,479.001
440,492.068
450,548.458
460,605.757
470,569.7
480,634.266
490,587.659
500,666.2
510,605.407
520,625.672
530,597.092
540,617.426
550,645.377
560,684.996
570,736.775
580,693.731
590,746.418
600,724.826
610,837.047
620,770.175
630,741.317
640,764.026
650,816.643
660,865.766
670,817.621
680,829.011
690,887.078
700,897.63
710,870.448
720,906.154
730,928.096
740,969.392
750,1035.496
760,991.683
770,951.714
780,1043.182
790,1071.692
800,1050.869
810,1055.13
820,1222.204
830,1004.47
840,1094.681
850,1093.632
860,1201.032
870,1255.886
880,1198.517
890,1099.433
900,1189.293
910,1281.67
920,1191.459
930,1285.233
940,1242.749
950,1260.217
960,1228.773
970,1331.841
980,1263.152
990,1243.796
1000,1290.963
1100,1480.467
1200,1589.614
1300,1885.191
1400,1992.73
1500,2049.609
1600,2277.895
1700,2356.925
1800,2539.72
1900,2856.819
2000,2869.466
2100,3140.936
2200,3342.948
2300,3230.586
2400,3614.975
2500,3818.595
2600,4434.554
2700,4098.868
2800,4302.348
2900,4281.805
3000,4437.698
3100,4975.814
3200,4879.944
3300,5041.498
3400,5250.708
3500,5498.279
3600,5745.85
3700,5968.826
3800,6068.818
3900,6440.42
4000,6313.106
4100,6544.326
4200,6755.981
4300,7204.936
4400,7751.786
4500,7373.407
4600,7427.631
4700,7489.611
4800,7502.399
4900,8032.41
5000,8533.283
5100,8873.929
5200,8428.049
5300,9281.517
5400,9237.704
5500,9087.89
5600,8931.087
5700,9247.836
5800,9870.573
5900,9239.032
6000,10403.03
6100,10068.322
6200,10301.429
6300,10730.959
6400,10921.861
6500,11416.934
6600,11288.432
6700,12266.769
6800,11520.77
6900,12456.342
7000,12169.501
7100,12475.349
7200,12408.477
7300,12429.44
7400,12398.205
7500,12892.369
7600,13293.459
7700,13087.814
7800,13442.226
7900,13725.853
8000,13716.56
8100,14160.972
8200,13890.831
8300,15089.138
8400,15969.089
8500,15336.5
8600,16051.962
8700,16265.364
8800,15072.507
8900,15287.865
9000,15614.747
9100,16955.042
9200,16880.485
9300,17195.556
9400,16869.654
9500,16372.554
9600,18372.831
9700,17843.448
9800,17567.926
9900,16994.103
10000,17272.559
